sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
habsos_14d:256:-815:2019-04-16,256:-815,2019-04-16,2019-04-30,0,25.627,-81.4488,NOAA_HABSOS,0,0.0
habsos_14d:263:-819:2019-04-16,263:-819,2019-04-16,2019-05-01,0,26.370440000000002,-81.845415,NOAA_HABSOS,0,0.0
habsos_14d:264:-820:2019-04-16,264:-820,2019-04-16,2019-05-01,0,26.43494,-81.91138,NOAA_HABSOS,0,0.0
habsos_14d:275:-826:2019-04-16,275:-826,2019-04-16,2019-05-01,0,27.59551,-82.5912,NOAA_HABSOS,0,0.0
habsos_14d:275:-827:2019-04-16,275:-827,2019-04-16,2019-05-01,0,27.564983333333334,-82.64398999999999,NOAA_HABSOS,0,0.0
habsos_14d:275:-828:2019-04-16,275:-828,2019-04-16,2019-05-01,0,27.52983,-82.704,NOAA_HABSOS,0,0.0
habsos_14d:276:-826:2019-04-16,276:-826,2019-04-16,2019-05-01,0,27.63262,-82.5782,NOAA_HABSOS,0,0.0
habsos_14d:280:-806:2019-04-16,280:-806,2019-04-16,2019-04-30,0,28.02036,-80.53889666666667,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-04-16,281:-807,2019-04-16,2019-05-01,0,28.13248,-80.62418,NOAA_HABSOS,0,0.0
habsos_14d:284:-807:2019-04-16,284:-807,2019-04-16,2019-05-01,0,28.4017,-80.66245,NOAA_HABSOS,0,0.0
habsos_14d:285:-808:2019-04-16,285:-808,2019-04-16,2019-05-01,0,28.52641,-80.7391,NOAA_HABSOS,0,0.0
habsos_14d:285:-828:2019-04-16,285:-828,2019-04-16,2019-05-02,0,28.595,-82.765,NOAA_HABSOS,0,0.0
habsos_14d:285:-830:2019-04-16,285:-830,2019-04-16,2019-05-02,0,28.58333,-82.95333,NOAA_HABSOS,0,0.0
habsos_14d:286:-808:2019-04-16,286:-808,2019-04-16,2019-05-01,0,28.62365,-80.79552,NOAA_HABSOS,0,0.0
habsos_14d:263:-819:2019-04-17,263:-819,2019-04-17,2019-05-01,0,26.360575,-81.86261999999999,NOAA_HABSOS,0,0.0
habsos_14d:264:-820:2019-04-17,264:-820,2019-04-17,2019-05-01,0,26.45398,-81.95776,NOAA_HABSOS,0,0.0
habsos_14d:264:-821:2019-04-17,264:-821,2019-04-17,2019-05-01,0,26.436635000000003,-82.047765,NOAA_HABSOS,0,0.0
habsos_14d:265:-822:2019-04-17,265:-822,2019-04-17,2019-05-01,0,26.52636,-82.1945,NOAA_HABSOS,0,0.0
habsos_14d:268:-801:2019-04-17,268:-801,2019-04-17,2019-05-01,0,26.89372,-80.0542,NOAA_HABSOS,0,0.0
habsos_14d:268:-824:2019-04-17,268:-824,2019-04-17,2019-05-04,0,26.89867,-82.33933,NOAA_HABSOS,0,0.0
habsos_14d:269:-824:2019-04-17,269:-824,2019-04-17,2019-05-01,0,26.932113333333334,-82.3504,NOAA_HABSOS,0,1333.0
habsos_14d:281:-807:2019-04-17,281:-807,2019-04-17,2019-05-01,0,28.19826,-80.6125,NOAA_HABSOS,0,0.0
habsos_14d:290:-832:2019-04-17,290:-832,2019-04-17,2019-05-02,0,29.052225,-83.145535,NOAA_HABSOS,0,0.0
habsos_14d:269:-824:2019-04-18,269:-824,2019-04-18,2019-05-03,0,26.92467,-82.36189,NOAA_HABSOS,0,333.0
habsos_14d:282:-828:2019-04-18,282:-828,2019-04-18,2019-05-02,0,28.23608,-82.74311,NOAA_HABSOS,0,0.0
habsos_14d:270:-825:2019-04-19,270:-825,2019-04-19,2019-05-06,0,27.06765,-82.44823,NOAA_HABSOS,0,1000.0
habsos_14d:273:-803:2019-04-20,273:-803,2019-04-20,2019-05-04,0,27.38745,-80.2971,NOAA_HABSOS,0,0.0
habsos_14d:274:-804:2019-04-20,274:-804,2019-04-20,2019-05-04,0,27.45181,-80.32274,NOAA_HABSOS,0,0.0
habsos_14d:246:-813:2019-04-21,246:-813,2019-04-21,2019-05-05,0,24.65947,-81.27015,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-04-21,281:-807,2019-04-21,2019-05-05,0,28.1505,-80.635,NOAA_HABSOS,0,0.0
habsos_14d:251:-804:2019-04-22,251:-804,2019-04-22,2019-05-07,0,25.16135,-80.39225,NOAA_HABSOS,0,0.0
habsos_14d:259:-818:2019-04-22,259:-818,2019-04-22,2019-05-06,0,25.940896666666664,-81.73744333333333,NOAA_HABSOS,0,0.0
habsos_14d:261:-819:2019-04-22,261:-819,2019-04-22,2019-05-06,0,26.13163,-81.8063,NOAA_HABSOS,0,0.0
habsos_14d:262:-819:2019-04-22,262:-819,2019-04-22,2019-05-06,0,26.230525,-81.820335,NOAA_HABSOS,0,0.0
